buy_date,sell_date,address,symbol,entryPrice,exitPrice,usd_spent,sol_spent,usd_received,sol_received,result_sol,result_usd
2024-04-10T00:18:56.059Z,2024-04-09 05:01:52,5kx3accCXXKn6ECzY1YkfS1qWy6D3HdJyqN8y58BRvY4,RAMEN,9.5759e-05,8.853221635255403e-05,2.0,0.0118,1.7584362005087013,0.010123458,-0.0016765419999999996,-0.2415637994912987
2024-04-10T00:18:56.059Z,11-04-2024 14:59:29,5kx3accCXXKn6ECzY1YkfS1qWy6D3HdJyqN8y58BRvY4,RAMEN,9.5759e-05,8.754269155919052e-05,2.0,0.0118,1.8284045871071408,0.010514515,-0.0012854849999999994,-0.17159541289285918
2024-04-10T01:45:06.557Z,10-04-2024 21:32:20,3KBrU5Zjg2wYXQie55D553Mi37WLPvXC1NGnZF3DskbB,HIP,2.9844e-05,1.3375626548219838e-05,2.0,0.0122,0.7856295056539411,0.004592,-0.007608000000000001,-1.214370494346059
2024-04-10T01:49:26.446Z,10-04-2024 21:32:20,3KBrU5Zjg2wYXQie55D553Mi37WLPvXC1NGnZF3DskbB,HIP,3.4051e-05,1.3375626548219838e-05,2.0,0.0122,0.7856295056539411,0.004592,-0.007608000000000001,-1.214370494346059
2024-04-10T02:07:37.460Z,10-04-2024 05:32:07,ERLqrrQkkyZGzsJ4nZB67Cbsp1krzPfJZobpBCDAtef1,PORDOG,4.1567e-05,0.00011533325598653022,2.0,0.0122,3.884456374905084,0.022702742,0.010502742,1.884456374905084
2024-04-10T02:19:43.114Z,11-04-2024 02:04:38,8FBKJzJ2ay5mG32egi8wNZWPThq115X6hkStcDmWsUXZ,SKECH,0.017260303,0.007806294575528571,2.0,0.0121,2.030310335309653,0.011829854,-0.0002701459999999989,0.03031033530965299
2024-04-10T02:45:32.182Z,10-04-2024 22:59:39,4gfKcS3f3SKCd6YTmpo1znHvnXPLcwzr14JUdVDktafc,MRBEEZ,9.235e-06,2.841915759938486e-05,2.0,0.0119,6.154397104732267,0.035390676,0.023490676000000002,4.154397104732267
2024-04-10T03:26:55.476Z,11-04-2024 15:18:00,3wi9CpM2gZ3AhBTn7PsyEPK9P9XYdhEcWpw6nEvXBHDH,DONTLOOKUP,1.9074e-05,4.7485083470450106e-05,2.0,0.0119,4.978994327443478,0.028591149,0.016691149,2.978994327443478
2024-04-10T03:26:55.476Z,11-04-2024 23:15:19,3wi9CpM2gZ3AhBTn7PsyEPK9P9XYdhEcWpw6nEvXBHDH,DONTLOOKUP,1.9074e-05,0.00014107505996332467,2.0,0.0119,5.572464868551324,0.032292114,0.020392113999999996,3.5724648685513243
2024-04-10T04:05:42.326Z,11-04-2024 12:03:33,DpAVbptcyeryEUP8zo8p3xftoTgsJNzjsvWnw9mpzhso,BOPE,6.7267e-05,3.15164638579077e-05,1.5,0.0089,0.7027906786481133,0.004107568,-0.004792432,-0.7972093213518867
10-04-2024 20:25:56,11-04-2024 19:27:08,Hi7uwhQSJoC2cLE2zScoxKhGboN5f1DzgbFDx9XvAKRX,SHOBI,1.36e-07,5.5456609028462004e-08,3.0,0.0175,1.2251689292489012,0.006987575,-0.010512425000000002,-1.7748310707510988
10-04-2024 21:03:05,10-04-2024 23:33:38,8rEEAvq6kujW2ukjYHfutH5eToAwsK4aaJ8p1ApoMs9g,SD,4.8906e-05,0.00012831443787500278,3.0,0.0175,7.871072649259612,0.04540774,0.02790774,4.871072649259612
10-04-2024 21:26:39,10-04-2024 23:39:15,HcsLXbiyaaA4vFtxjzf4KKCUTb5PEnnjR7xRpG9EFsKW,Catflix,5.6635e-05,2.6482889609699455e-05,3.0,0.0176,1.4028102685665065,0.008096468,-0.009503532,-1.5971897314334935
10-04-2024 22:23:15,11-04-2024 02:04:38,8FBKJzJ2ay5mG32egi8wNZWPThq115X6hkStcDmWsUXZ,SKECH,0.011534633,0.007806294575528571,3.0,0.0172,2.030310335309653,0.011829854,-0.005370145999999999,-0.969689664690347
10-04-2024 22:29:58,11-04-2024 21:37:58,DnGaxnM4WcKLvevxAXjKnh58TsQ64BhkHQZe1ZEadra3,pep,3.7214e-05,1.5534326514186732e-05,3.0,0.0171,1.2522903256861824,0.007235037,-0.009864963000000001,-1.7477096743138176
10-04-2024 23:37:18,10-04-2024 23:33:38,8rEEAvq6kujW2ukjYHfutH5eToAwsK4aaJ8p1ApoMs9g,SD,0.000114399,0.00012831443787500278,3.0,0.0173,7.871072649259612,0.04540774,0.028107740000000003,4.871072649259612
11-04-2024 02:08:25,11-04-2024 08:41:13,8SpPhGJsZqaFtLZd4CYbU2kK96ppqBNRaALhtNjqgBU5,HILLURY,2.4e-08,9.555912114834936e-09,3.0,0.0175,1.1719230868635322,0.006713968,-0.010786032000000001,-1.8280769131364678
